submission_date;state;tot_cases;conf_cases;prob_cases;new_case;pnew_case;tot_death;conf_death;prob_death;new_death;pnew_death;created_at;consent_cases;consent_deaths
04/29/2020;OH;17,303;16,601;702;534;61;937;856;81;138;39;04/30/2020 04:07:01 PM;Agree;Agree
01/25/2020;TN;0;;;0;;0;;;0;;03/26/2020 04:22:39 PM;Agree;Agree
04/22/2021;PA;1,122,942;947,603;175,339;4,192;832;25,879;;;52;35;04/23/2021 01:57:50 PM;Agree;Not agree
11/18/2020;SD;68,671;;;1,387;296;674;602;72;30;8;11/19/2020 03:01:36 PM;N/A;Agree
03/21/2020;TN;1,014;1,013;1;251;0;1;1;0;1;0;03/21/2020 12:00:00 AM;Agree;Agree
06/11/2021;IA;372,398;;;89;18;6,097;;;2;2;06/12/2021 02:13:34 PM;Not agree;Not agree
02/23/2021;SD;111,546;;;212;43;1,863;1,511;352;0;0;02/24/2021 02:56:12 PM;N/A;Agree
02/20/2021;PA;911,871;786,411;125,460;2,818;593;23,570;;;90;72;02/21/2021 02:57:50 PM;Agree;Not agree
02/11/2021;NY;859,076;;;4,906;0;17,153;;;69;0;02/12/2021 02:56:38 PM;Not agree;Not agree
03/02/2021;RMI;4;4;0;0;0;0;0;0;0;0;03/03/2021 03:20:17 PM;Agree;Agree
01/15/2021;TN;687,268;587,811;99,457;4,840;1,130;9,291;7,634;1,657;107;23;01/15/2021 12:00:00 AM;Agree;Agree
01/26/2020;NM;0;;;0;;0;;;0;;03/26/2020 04:22:39 PM;N/A;Not agree
01/07/2021;RMI;4;4;0;0;0;0;0;0;0;0;01/08/2021 03:56:01 PM;Agree;Agree
07/03/2020;NM;12,776;;;256;0;549;;;4;0;07/05/2020 12:00:00 AM;N/A;Not agree
03/28/2021;TN;809,115;672,664;136,451;595;148;11,889;9,563;2,326;9;3;03/28/2021 12:00:00 AM;Agree;Agree
09/03/2020;RMI;0;0;0;0;0;0;0;0;0;0;09/04/2020 01:36:16 PM;Agree;Agree
06/22/2020;IA;26,051;;;94;0;686;;;1;0;06/23/2020 02:28:19 PM;Not agree;Not agree
05/03/2021;OH;1,075,999;903,946;172,053;995;278;19,284;19,284;0;0;0;05/04/2021 02:00:10 PM;Agree;Agree
06/21/2020;PA;82,186;79,859;2,327;456;2;6,426;;;3;-2;06/22/2020 03:24:02 PM;Agree;Not agree
03/30/2021;RMI;4;4;0;0;0;0;0;0;0;0;03/31/2021 02:08:03 PM;Agree;Agree
05/21/2020;IA;16,170;;;575;0;407;;;21;0;05/22/2020 03:31:45 PM;Not agree;Not agree
02/07/2021;PA;870,601;754,520;116,081;4,717;462;22,467;;;71;48;02/08/2021 02:53:12 PM;Agree;Not agree
05/29/2020;PA;71,415;69,424;1,991;680;21;5,537;;;73;50;05/30/2020 03:47:59 PM;Agree;Not agree
08/24/2020;TN;144,984;141,548;3,436;559;39;1,755;1,691;64;24;1;08/24/2020 12:00:00 AM;Agree;Agree
02/05/2020;NY;0;;;0;;0;;;0;;03/26/2020 04:22:39 PM;Not agree;Not agree
10/19/2020;RMI;0;0;0;0;0;0;0;0;0;0;10/20/2020 02:59:27 PM;Agree;Agree
03/03/2021;SD;112,833;;;181;49;1,893;1,535;358;5;1;03/04/2021 03:08:33 PM;N/A;Agree
02/21/2021;RMI;4;4;0;0;0;0;0;0;0;0;02/22/2021 02:53:38 PM;Agree;Agree
06/26/2021;OH;1,110,546;928,319;182,227;254;67;20,281;20,281;0;0;0;06/28/2021 01:23:06 PM;Agree;Agree
01/22/2021;PA;794,452;699,451;95,001;5,338;659;20,321;;;193;41;01/23/2021 02:50:13 PM;Agree;Not agree
10/15/2020;IA;103,638;;;1,193;127;1,506;;;8;0;10/16/2020 01:33:55 PM;Not agree;Not agree
02/09/2021;NM;178,280;;;413;0;3,852;;;13;0;02/11/2021 12:00:00 AM;N/A;Not agree
05/08/2020;SD;3,144;;;239;-2;31;31;0;0;0;05/09/2020 09:26:08 PM;N/A;Agree
10/10/2020;TN;216,226;206,273;9,953;2,173;228;2,872;2,726;146;26;5;10/10/2020 12:00:00 AM;Agree;Agree
03/10/2021;PA;956,010;820,063;135,947;2,594;676;24,439;;;43;35;03/11/2021 03:36:21 PM;Agree;Not agree
02/06/2021;OH;918,079;796,430;121,649;3,549;941;11,652;10,344;1,308;81;7;02/07/2021 02:46:31 PM;Agree;Agree
02/10/2020;RMI;0;;;0;;0;;;0;;03/26/2020 04:22:39 PM;Agree;Agree
02/23/2021;NM;183,335;;;312;0;3,993;;;8;0;02/25/2021 12:00:00 AM;N/A;Not agree
05/03/2021;RMI;4;4;0;0;0;0;0;0;0;0;05/04/2021 02:00:10 PM;Agree;Agree
05/23/2021;PA;1,195,869;1,003,189;192,680;856;276;27,042;;;13;10;05/24/2021 01:46:58 PM;Agree;Not agree
09/03/2020;TN;160,861;156,437;4,424;1,581;114;2,000;1,918;82;23;2;09/03/2020 12:00:00 AM;Agree;Agree
07/20/2020;SD;7,943;;;37;0;118;117;1;0;0;07/21/2020 02:50:17 PM;N/A;Agree
11/03/2020;IA;133,762;;;1,639;442;1,765;;;24;0;11/04/2020 03:03:00 PM;Not agree;Not agree
07/14/2021;NM;206,846;;;180;0;4,362;;;3;0;07/15/2021 02:29:47 PM;N/A;Not agree
07/08/2021;OH;1,113,383;930,361;183,022;377;144;20,366;20,366;0;0;0;07/09/2021 01:56:56 PM;Agree;Agree
03/11/2021;TN;789,481;658,933;130,548;1,161;366;11,688;9,413;2,275;25;5;03/11/2021 12:00:00 AM;Agree;Agree
02/02/2020;PA;0;;;0;;0;;;0;;03/26/2020 04:22:39 PM;Agree;Not agree
08/17/2020;OH;109,062;103,320;5,742;775;32;3,832;3,554;278;6;0;08/18/2020 02:26:55 PM;Agree;Agree
04/04/2020;NM;543;;;48;0;13;;;2;1;04/06/2020 12:00:00 AM;N/A;Not agree
05/03/2020;NM;3,850;;;118;0;196;;;9;0;05/05/2020 12:00:00 AM;N/A;Not agree
12/04/2020;PA;398,636;369,547;29,089;11,772;877;11,113;;;169;-106;12/05/2020 02:29:17 PM;Agree;Not agree
05/04/2021;NM;198,576;;;204;0;4,250;;;1;0;05/06/2021 12:00:00 AM;N/A;Not agree
07/03/2020;NY;179,510;;;458;0;8,696;;;5;0;07/04/2020 03:30:31 PM;Not agree;Not agree
06/16/2020;SD;5,966;;;38;0;77;77;0;2;-1;06/17/2020 03:06:04 PM;N/A;Agree
02/23/2020;NM;0;;;0;;0;;;0;;03/26/2020 04:22:39 PM;N/A;Not agree
11/22/2020;TN;361,354;333,712;27,642;2,635;445;4,645;4,237;408;74;13;11/22/2020 12:00:00 AM;Agree;Agree
06/05/2021;NM;203,543;;;71;0;4,322;;;2;0;06/07/2021 12:00:00 AM;N/A;Not agree
06/11/2021;NM;204,044;;;125;0;4,326;;;0;0;06/13/2021 12:00:00 AM;N/A;Not agree
04/17/2020;OH;9,107;8,858;249;693;74;418;401;17;29;1;04/17/2020 04:22:39 PM;Agree;Agree
04/13/2021;OH;1,043,729;880,898;162,831;2,340;922;18,917;18,917;0;90;0;04/14/2021 02:34:57 PM;Agree;Agree
07/10/2020;IA;33,896;;;653;0;743;;;3;0;07/11/2020 06:25:05 PM;Not agree;Not agree
07/10/2020;RMI;0;0;0;0;0;0;0;0;0;0;07/11/2020 06:25:05 PM;Agree;Agree
07/08/2021;TN;869,761;715,237;154,524;499;159;12,599;10,149;2,450;1;0;07/08/2021 12:00:00 AM;Agree;Agree
09/14/2020;NM;26,842;;;81;0;847;;;4;0;09/16/2020 12:00:00 AM;N/A;Not agree
04/05/2021;PA;1,045,680;889,027;156,653;2,718;417;25,200;;;5;4;04/06/2021 01:43:58 PM;Agree;Not agree
06/28/2021;SD;124,512;;;8;1;2,030;1,652;378;0;0;06/29/2021 02:25:53 PM;N/A;Agree
03/03/2021;NY;927,750;;;3,389;0;18,092;;;28;0;03/04/2021 03:08:33 PM;Not agree;Not agree
05/26/2020;NM;7,130;;;104;0;377;;;7;0;05/28/2020 12:00:00 AM;N/A;Not agree
02/22/2020;IA;0;;;0;;0;;;0;;03/26/2020 04:22:39 PM;Not agree;Not agree
05/29/2020;RMI;0;0;0;0;0;0;0;0;0;0;05/30/2020 03:47:59 PM;Agree;Agree
12/30/2020;PA;631,603;567,551;64,052;8,993;1,738;15,672;;;319;-97;12/31/2020 02:55:07 PM;Agree;Not agree
01/29/2021;TN;730,364;618,248;112,116;2,889;542;10,452;8,447;2,005;70;16;01/29/2021 12:00:00 AM;Agree;Agree
04/16/2021;OH;1,050,112;885,361;164,751;2,003;588;18,991;18,991;0;74;0;04/17/2021 01:58:33 PM;Agree;Agree
06/23/2021;SD;124,468;;;22;7;2,029;1,652;377;2;0;06/24/2021 03:16:23 PM;N/A;Agree
06/20/2021;OH;1,108,902;927,347;181,555;252;87;20,166;20,166;0;16;0;06/20/2021 12:00:00 AM;Agree;Agree
03/21/2020;IA;68;;;23;;0;;;0;;03/26/2020 04:22:39 PM;Not agree;Not agree
06/12/2020;NM;9,526;;;159;0;470;;;7;0;06/14/2020 12:00:00 AM;N/A;Not agree
02/24/2021;OH;959,995;824,401;135,594;1,842;532;17,045;14,500;2,545;77;7;02/25/2021 02:54:32 PM;Agree;Agree
11/17/2020;NY;283,503;;;3,154;0;9,544;;;26;0;11/18/2020 02:57:46 PM;Not agree;Not agree
04/14/2020;OH;7,280;7,153;127;305;33;324;;;56;;04/13/2020 04:22:39 PM;Agree;Agree
03/09/2020;PA;10;;;4;;0;;;0;;03/26/2020 04:22:39 PM;Agree;Not agree
03/22/2020;NM;65;;;8;0;0;;;0;0;03/24/2020 12:00:00 AM;N/A;Not agree
08/15/2020;NM;23,302;;;142;0;768;;;3;0;08/17/2020 12:00:00 AM;N/A;Not agree
01/31/2021;RMI;4;4;0;0;0;0;0;0;0;0;02/01/2021 02:50:29 PM;Agree;Agree
06/03/2020;IA;20,108;;;93;0;574;;;13;0;06/04/2020 03:03:31 PM;Not agree;Not agree
06/07/2021;PA;1,205,989;1,010,431;195,558;297;52;27,360;;;6;5;06/08/2021 03:05:30 PM;Agree;Not agree
02/21/2020;IA;0;;;0;;0;;;0;;03/26/2020 04:22:39 PM;Not agree;Not agree
09/21/2020;IA;80,740;;;692;33;1,274;;;9;0;09/22/2020 01:51:57 PM;Not agree;Not agree
05/26/2021;OH;1,099,580;920,663;178,917;987;378;19,753;19,753;0;0;0;05/27/2021 01:41:41 PM;Agree;Agree
04/11/2021;OH;1,039,455;878,012;161,443;1,855;261;18,819;18,819;0;0;0;04/12/2021 01:39:29 PM;Agree;Agree
06/12/2021;OH;1,106,796;925,914;180,882;385;146;20,091;20,091;0;0;0;06/13/2021 01:40:53 PM;Agree;Agree
08/14/2020;SD;10,024;;;127;0;150;150;0;2;-2;08/15/2020 02:02:05 PM;N/A;Agree
03/10/2021;TN;788,320;658,138;130,182;1,355;390;11,663;9,393;2,270;21;2;03/10/2021 12:00:00 AM;Agree;Agree
04/15/2020;SD;1,168;;;0;;6;;;0;;04/15/2020 04:22:39 PM;N/A;Agree
06/21/2021;TN;865,445;712,296;153,149;90;33;12,556;10,111;2,445;3;0;06/21/2021 12:00:00 AM;Agree;Agree
06/12/2021;IA;372,525;;;127;20;6,099;;;2;2;06/13/2021 01:40:53 PM;Not agree;Not agree
01/04/2021;RMI;4;4;0;0;0;0;0;0;0;0;01/05/2021 03:00:42 PM;Agree;Agree
10/14/2020;TN;224,230;213,330;10,900;2,622;284;3,001;2,842;159;36;5;10/14/2020 12:00:00 AM;Agree;Agree
05/06/2021;NM;199,054;;;273;0;4,255;;;3;1;05/08/2021 12:00:00 AM;N/A;Not agree
06/14/2021;PA;1,208,683;1,012,193;196,490;170;63;27,490;;;33;32;06/15/2021 02:44:13 PM;Agree;Not agree
04/17/2021;NM;195,071;;;203;0;4,219;;;2;0;04/19/2021 12:00:00 AM;N/A;Not agree
05/07/2020;SD;2,905;;;126;2;31;31;0;2;0;05/08/2020 09:26:08 PM;N/A;Agree
09/08/2020;PA;140,359;136,345;4,014;496;13;7,791;;;11;9;09/09/2020 01:47:50 PM;Agree;Not agree
05/23/2020;IA;16,898;;;394;0;445;;;21;0;05/24/2020 02:15:55 PM;Not agree;Not agree
06/24/2020;SD;6,419;;;66;0;84;84;0;1;0;06/25/2020 02:07:27 PM;N/A;Agree
05/17/2021;NM;201,186;;;180;0;4,276;;;0;0;05/19/2021 12:00:00 AM;N/A;Not agree
08/05/2020;NM;21,566;;;226;0;727;;;4;0;08/07/2020 12:00:00 AM;N/A;Not agree
03/04/2021;SD;113,065;;;232;94;1,896;1,538;358;3;0;03/05/2021 04:11:33 PM;N/A;Agree
07/09/2021;IA;374,671;;;146;41;6,149;;;0;0;07/10/2021 02:17:36 PM;Not agree;Not agree
02/20/2020;NY;0;;;0;;0;;;0;;03/26/2020 04:22:39 PM;Not agree;Not agree
09/11/2020;NM;26,563;;;134;0;838;;;1;1;09/13/2020 12:00:00 AM;N/A;Not agree
03/12/2020;IA;16;;;2;;0;;;0;;03/26/2020 04:22:39 PM;Not agree;Not agree
02/29/2020;OH;0;;;0;;0;;;0;;03/26/2020 04:22:39 PM;Agree;Agree
07/09/2020;RMI;0;0;0;0;0;0;0;0;0;0;07/10/2020 03:35:06 PM;Agree;Agree
09/11/2020;RMI;0;0;0;0;0;0;0;0;0;0;09/12/2020 02:12:43 PM;Agree;Agree
12/05/2020;NY;368,246;;;7,532;0;10,274;;;57;0;12/06/2020 02:51:16 PM;Not agree;Not agree
03/02/2021;TN;779,697;652,239;127,458;1,177;340;11,503;9,257;2,246;14;0;03/02/2021 12:00:00 AM;Agree;Agree
11/16/2020;SD;66,278;;;897;76;644;580;64;0;-1;11/17/2020 02:52:47 PM;N/A;Agree
07/01/2020;PA;88,074;85,573;2,501;832;10;6,712;;;25;17;07/02/2020 03:10:03 PM;Agree;Not agree
01/23/2021;NM;168,579;;;848;0;3,590;;;15;0;01/25/2021 12:00:00 AM;N/A;Not agree
05/16/2020;IA;14,328;;;279;0;346;;;10;0;05/17/2020 03:27:46 PM;Not agree;Not agree
03/23/2021;IA;346,447;;;513;203;5,683;;;8;8;03/24/2021 02:16:52 PM;Not agree;Not agree
05/11/2020;OH;24,777;23,400;1,377;696;187;1,357;1,236;121;16;0;05/12/2020 05:26:08 PM;Agree;Agree
08/26/2020;RMI;0;0;0;0;0;0;0;0;0;0;08/27/2020 01:42:08 PM;Agree;Agree
12/11/2020;NM;116,565;;;1,834;0;2,393;;;46;2;12/13/2020 12:00:00 AM;N/A;Not agree
09/08/2020;IA;70,865;;;462;7;1,179;;;11;0;09/09/2020 01:47:50 PM;Not agree;Not agree
08/07/2020;PA;117,279;113,969;3,310;758;30;7,297;;;15;-18;08/08/2020 02:58:44 PM;Agree;Not agree
03/02/2020;SD;0;;;0;;0;;;0;;03/26/2020 04:22:39 PM;N/A;Agree
09/02/2020;IA;66,266;;;818;49;1,126;;;4;0;09/03/2020 02:18:16 PM;Not agree;Not agree
02/24/2020;IA;0;;;0;;0;;;0;;03/26/2020 04:22:39 PM;Not agree;Not agree
02/02/2021;OH;902,736;785,395;117,341;3,657;1,420;11,336;10,084;1,252;106;22;02/03/2021 02:55:58 PM;Agree;Agree
09/24/2020;SD;20,097;;;463;0;210;208;2;8;0;09/25/2020 01:54:10 PM;N/A;Agree
06/01/2020;NY;167,947;;;480;0;8,159;;;29;0;06/02/2020 02:16:17 PM;Not agree;Not agree
07/01/2021;RMI;4;4;0;0;0;0;0;0;0;0;07/02/2021 01:55:07 PM;Agree;Agree
12/22/2020;OH;637,032;576,802;60,230;7,678;1,650;8,252;7,530;722;130;23;12/23/2020 02:36:58 PM;Agree;Agree
12/17/2020;PA;529,488;481,963;47,525;9,975;1,350;13,392;;;224;-333;12/18/2020 02:45:01 PM;Agree;Not agree
02/10/2021;RMI;4;4;0;0;0;0;0;0;0;0;02/11/2021 02:50:55 PM;Agree;Agree
12/17/2020;IA;262,558;;;1,779;389;3,451;;;97;97;12/18/2020 02:45:01 PM;Not agree;Not agree
06/01/2021;PA;1,202,863;1,008,119;194,744;684;272;27,214;;;0;-7;06/02/2021 02:35:40 PM;Agree;Not agree
02/21/2020;TN;0;;;0;;0;;;0;;03/26/2020 04:22:39 PM;Agree;Agree
07/27/2020;RMI;0;0;0;0;0;0;0;0;0;0;07/28/2020 02:21:07 PM;Agree;Agree
02/24/2020;OH;0;;;0;;0;;;0;;03/26/2020 04:22:39 PM;Agree;Agree
12/14/2020;RMI;4;4;0;0;0;0;0;0;0;0;12/15/2020 02:39:02 PM;Agree;Agree
09/07/2020;NY;203,809;;;317;0;8,970;;;0;0;09/08/2020 02:47:00 PM;Not agree;Not agree
10/10/2020;IA;98,591;;;1,134;55;1,455;;;14;0;10/11/2020 01:47:22 PM;Not agree;Not agree
12/05/2020;RMI;4;4;0;0;0;0;0;0;0;0;12/06/2020 02:51:16 PM;Agree;Agree
07/02/2020;NY;179,052;;;448;0;8,691;;;4;0;07/03/2020 03:01:33 PM;Not agree;Not agree
04/10/2021;OH;1,037,600;876,418;161,182;2,048;607;18,819;18,819;0;0;0;04/11/2021 01:50:11 PM;Agree;Agree
06/15/2021;OH;1,107,521;926,387;181,134;296;98;20,122;20,122;0;31;0;06/16/2021 03:10:20 PM;Agree;Agree
05/04/2021;OH;1,077,284;904,769;172,515;1,285;462;19,344;19,344;0;60;0;05/05/2021 02:14:20 PM;Agree;Agree
11/11/2020;NY;265,651;;;3,089;0;9,415;;;16;0;11/12/2020 02:55:21 PM;Not agree;Not agree
07/11/2020;PA;95,266;92,552;2,714;577;26;6,904;;;7;4;07/12/2020 03:13:57 PM;Agree;Not agree
05/21/2020;RMI;0;0;0;0;0;0;0;0;0;0;05/22/2020 03:31:45 PM;Agree;Agree
12/12/2020;TN;482,116;434,867;47,249;7,379;1,342;6,039;5,330;709;68;20;12/12/2020 12:00:00 AM;Agree;Agree
04/25/2020;NM;2,660;;;139;0;114;;;6;1;07/07/2021 02:40:53 PM;N/A;Not agree
01/23/2020;IA;0;;;0;;0;;;0;;03/26/2020 04:22:39 PM;Not agree;Not agree
09/26/2020;SD;21,133;;;579;0;218;216;2;2;0;09/27/2020 01:39:49 PM;N/A;Agree
01/12/2021;IA;298,406;;;1,105;460;4,222;;;83;83;01/13/2021 02:44:58 PM;Not agree;Not agree
05/31/2020;SD;4,993;;;33;0;62;62;0;0;-1;06/01/2020 02:17:42 PM;N/A;Agree
05/01/2020;SD;2,525;;;76;0;21;21;0;4;0;05/02/2020 03:47:19 PM;N/A;Agree
06/15/2021;NM;204,392;;;121;0;4,333;;;0;0;06/17/2021 12:00:00 AM;N/A;Not agree
01/25/2021;SD;107,180;;;32;8;1,705;1,377;328;0;0;01/26/2021 02:46:01 PM;N/A;Agree
09/08/2020;TN;166,142;161,324;4,818;645;51;2,116;2,025;91;17;1;09/08/2020 12:00:00 AM;Agree;Agree
03/10/2021;RMI;4;4;0;0;0;0;0;0;0;0;03/11/2021 03:36:21 PM;Agree;Agree
06/19/2021;NY;1,156,118;;;237;0;19,902;;;13;0;06/18/2021 01:48:26 PM;Not agree;Not agree
08/22/2020;SD;11,135;;;251;0;160;160;0;1;0;08/23/2020 02:15:28 PM;N/A;Agree
12/08/2020;NM;109,947;;;0;0;2,255;;;52;3;12/10/2020 12:00:00 AM;N/A;Not agree
12/20/2020;SD;94,727;;;391;79;1,361;1,106;255;11;2;12/21/2020 02:39:53 PM;N/A;Agree
07/04/2021;PA;1,212,921;1,015,512;197,409;145;30;27,707;;;2;0;07/05/2021 02:30:02 PM;Agree;Not agree
01/04/2021;SD;100,643;;;111;25;1,513;1,221;292;0;0;01/05/2021 03:00:42 PM;N/A;Agree
01/28/2020;SD;0;;;0;;0;;;0;;03/26/2020 04:22:39 PM;N/A;Agree
04/14/2021;OH;1,045,945;882,363;163,582;2,216;751;18,917;18,917;0;0;0;04/15/2021 01:58:27 PM;Agree;Agree
10/28/2020;SD;42,000;;;1,270;175;384;368;16;9;0;10/29/2020 02:11:33 PM;N/A;Agree
10/26/2020;NM;42,586;;;723;0;1,008;;;6;0;10/28/2020 12:00:00 AM;N/A;Not agree
10/03/2020;SD;23,986;;;464;0;248;246;2;11;0;10/04/2020 01:35:23 PM;N/A;Agree
10/06/2020;IA;93,563;;;574;103;1,400;;;11;0;10/07/2020 01:45:01 PM;Not agree;Not agree
09/29/2020;SD;21,997;;;259;0;223;221;2;5;0;09/30/2020 02:17:41 PM;N/A;Agree
09/11/2020;IA;73,070;;;795;40;1,212;;;5;0;09/12/2020 02:12:43 PM;Not agree;Not agree
01/23/2020;NM;0;;;0;;0;;;0;;03/26/2020 04:22:39 PM;N/A;Not agree
05/25/2021;TN;859,926;708,492;151,434;522;183;12,430;10,007;2,423;3;0;05/25/2021 12:00:00 AM;Agree;Agree
07/26/2020;NM;19,042;;;254;0;659;;;4;1;07/28/2020 12:00:00 AM;N/A;Not agree
07/24/2020;RMI;0;0;0;0;0;0;0;0;0;0;07/25/2020 05:40:06 PM;Agree;Agree
05/30/2020;IA;19,244;;;288;0;531;;;8;0;05/31/2020 02:43:17 PM;Not agree;Not agree
01/22/2021;NY;751,375;;;8,837;0;15,300;;;116;0;01/23/2021 02:50:13 PM;Not agree;Not agree
05/22/2021;NM;201,985;;;117;0;4,291;;;3;0;05/24/2021 12:00:00 AM;N/A;Not agree
04/26/2020;RMI;0;0;0;0;0;0;0;0;0;0;05/25/2020 03:38:40 PM;Agree;Agree
01/06/2021;PA;683,669;610,185;73,484;9,474;2,444;16,914;;;368;-53;01/07/2021 02:56:59 PM;Agree;Not agree
07/08/2020;SD;7,242;;;79;0;98;97;1;0;0;07/09/2020 03:14:15 PM;N/A;Agree
01/14/2021;TN;682,428;584,101;98,327;4,165;1,161;9,184;7,550;1,634;77;17;01/14/2021 12:00:00 AM;Agree;Agree
07/05/2021;RMI;4;4;0;0;0;0;0;0;0;0;07/06/2021 01:52:24 PM;Agree;Agree
08/30/2020;NM;25,283;;;105;0;818;;;1;0;09/01/2020 12:00:00 AM;N/A;Not agree
02/27/2021;NY;915,323;;;3,769;0;17,964;;;31;0;02/28/2021 02:48:18 PM;Not agree;Not agree
01/28/2021;SD;107,795;;;187;50;1,763;1,419;344;24;16;01/29/2021 02:42:19 PM;N/A;Agree
03/29/2021;NY;1,018,606;;;3,637;0;18,734;;;23;0;03/30/2021 02:06:13 PM;Not agree;Not agree
11/12/2020;OH;274,457;259,499;14,958;7,101;112;5,658;5,316;342;35;4;11/13/2020 02:54:34 PM;Agree;Agree
02/29/2020;IA;0;;;0;;0;;;0;;03/26/2020 04:22:39 PM;Not agree;Not agree
10/23/2020;PA;190,579;182,436;8,143;2,219;266;8,625;;;33;-15;10/24/2020 01:26:44 PM;Agree;Not agree
07/11/2021;SD;124,701;;;15;0;2,039;1,661;378;0;0;07/12/2021 02:22:55 PM;N/A;Agree
12/28/2020;OH;675,044;608,429;66,615;4,519;1,304;8,571;7,791;780;62;3;12/29/2020 02:56:32 PM;Agree;Agree
07/14/2020;OH;67,995;64,013;3,982;1,142;42;3,069;2,813;256;5;-1;07/15/2020 03:05:12 PM;Agree;Agree
08/30/2020;NY;200,131;;;417;0;8,951;;;6;0;08/31/2020 02:05:56 PM;Not agree;Not agree
06/28/2021;PA;1,211,707;1,014,543;197,164;104;28;27,657;;;3;21;06/29/2021 02:25:53 PM;Agree;Not agree
03/22/2021;TN;801,695;667,332;134,363;716;227;11,828;9,518;2,310;13;4;03/22/2021 12:00:00 AM;Agree;Agree
07/05/2021;OH;1,112,499;929,848;182,651;105;7;20,344;20,344;0;0;0;07/06/2021 01:52:24 PM;Agree;Agree
04/10/2021;IA;356,509;;;441;83;5,857;;;8;8;04/11/2021 01:50:11 PM;Not agree;Not agree
01/31/2021;SD;108,250;;;180;46;1,778;1,427;351;3;0;02/01/2021 02:50:29 PM;N/A;Agree
05/19/2020;NY;159,024;;;883;0;7,550;;;54;0;05/20/2020 03:28:26 PM;Not agree;Not agree
08/20/2020;OH;112,003;106,063;5,940;1,122;58;3,929;3,650;279;22;-1;08/21/2020 02:27:34 PM;Agree;Agree
01/22/2021;SD;106,716;;;316;64;1,684;1,362;322;11;1;01/23/2021 02:50:13 PM;N/A;Agree
08/07/2020;NY;192,384;;;370;0;8,874;;;3;0;08/08/2020 02:58:44 PM;Not agree;Not agree
04/12/2020;TN;5,744;5,726;18;132;1;124;118;6;7;0;04/12/2020 12:00:00 AM;Agree;Agree
02/03/2020;TN;0;;;0;;0;;;0;;03/26/2020 04:22:39 PM;Agree;Agree
05/21/2021;PA;1,193,355;1,001,346;192,009;1,823;474;26,990;;;25;5;05/22/2021 06:59:37 PM;Agree;Not agree
03/25/2021;RMI;4;4;0;0;0;0;0;0;0;0;03/26/2021 02:14:54 PM;Agree;Agree
04/21/2020;SD;1,754;;;69;0;8;8;0;1;0;04/21/2020 04:22:39 PM;N/A;Agree
01/30/2021;RMI;4;4;0;0;0;0;0;0;0;0;01/31/2021 02:48:12 PM;Agree;Agree
06/01/2020;PA;72,894;70,864;2,030;612;26;5,667;;;100;29;06/02/2020 02:16:17 PM;Agree;Not agree
05/27/2021;PA;1,199,536;1,005,804;193,732;941;214;27,163;;;40;32;05/28/2021 01:29:21 PM;Agree;Not agree
05/18/2020;RMI;0;0;0;0;0;0;0;0;0;0;05/19/2020 03:45:23 PM;Agree;Agree
04/24/2020;NY;121,117;;;3,512;0;4,552;;;145;0;05/25/2020 03:38:40 PM;Not agree;Not agree
09/28/2020;PA;156,826;151,944;4,882;676;31;8,107;;;1;-1;09/29/2020 01:50:42 PM;Agree;Not agree
05/14/2020;RMI;0;0;0;0;0;0;0;0;0;0;05/15/2020 04:11:22 PM;Agree;Agree
02/20/2020;TN;0;;;0;;0;;;0;;03/26/2020 04:22:39 PM;Agree;Agree
02/23/2021;IA;333,501;;;433;192;5,400;;;26;26;02/24/2021 02:56:12 PM;Not agree;Not agree
05/08/2021;IA;367,561;;;264;37;5,984;;;1;1;05/09/2021 01:43:24 PM;Not agree;Not agree
08/13/2020;NM;22,987;;;171;0;759;;;7;1;08/15/2020 12:00:00 AM;N/A;Not agree
12/07/2020;OH;484,297;458,993;25,304;9,273;247;7,022;6,544;478;63;7;12/08/2020 02:59:49 PM;Agree;Agree
01/25/2021;NM;169,696;;;491;0;3,632;;;19;1;01/27/2021 12:00:00 AM;N/A;Not agree
05/31/2021;OH;1,102,244;922,702;179,542;310;54;19,861;19,861;0;0;0;06/01/2021 03:18:33 PM;Agree;Agree
03/09/2021;NM;187,238;;;198;0;4,092;;;5;0;03/11/2021 12:00:00 AM;N/A;Not agree
08/30/2020;IA;64,208;;;1,009;38;1,113;;;5;0;08/31/2020 02:05:56 PM;Not agree;Not agree
07/14/2020;IA;35,850;;;321;0;757;;;3;0;07/15/2020 03:05:12 PM;Not agree;Not agree
10/05/2020;IA;92,989;;;405;25;1,389;;;6;0;10/06/2020 01:33:58 PM;Not agree;Not agree
08/29/2020;NY;199,714;;;357;0;8,945;;;4;0;08/30/2020 02:49:52 PM;Not agree;Not agree
11/20/2020;SD;71,070;;;1,328;123;741;645;96;36;17;11/21/2020 02:59:41 PM;N/A;Agree
03/13/2021;TN;791,932;660,641;131,291;1,138;368;11,719;9,435;2,284;19;8;03/13/2021 12:00:00 AM;Agree;Agree
10/12/2020;OH;170,179;160,321;9,858;1,430;68;5,005;4,697;308;6;0;10/13/2020 01:29:38 PM;Agree;Agree
01/31/2020;IA;0;;;0;;0;;;0;;03/26/2020 04:22:39 PM;Not agree;Not agree
05/06/2021;SD;123,157;;;84;19;1,977;1,607;370;1;0;05/07/2021 01:36:40 PM;N/A;Agree
12/17/2020;TN;515,751;461,969;53,782;7,623;1,332;6,432;5,631;801;85;26;12/17/2020 12:00:00 AM;Agree;Agree
